id,site_ref,schedule_week,schedule_date,job,job_suffix,item,qty,remain_qty,ship_date,eta_date,line,head,cycle_time_h,work_hours_h,start_time,end_time,is_delayed,delay_days,risk_level,line_source,job_type,skip_reason,job_status,tested_qty,wo_total,print_status,unit_price,sales_amount,manual_lock,other_remark,created_at,updated_at
81498,410,2026W27,2026-07-01,J000003414-0001,0001,LB684-337958-042-KIT,25,25,2026-07-24,2026-07-16,Line 03,4,0.162900,1.02,2027-01-12 11:39:00,2027-01-12 12:40:00,1,171.7,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81502,410,2026W27,2026-07-01,J000003414-0002,0002,LB684-337958-043-KIT,25,25,2026-07-24,2026-07-16,Line 03,4,0.162900,1.02,2027-01-12 13:26:00,2027-01-12 14:27:00,1,171.7,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81339,410,2026W27,2026-07-01,J000003414-0003,0003,LB853-A24407-002-KIT,25,25,2026-07-24,2026-07-16,Line 01,4,0.359900,2.25,2029-04-05 11:53:00,2029-04-05 14:08:00,1,985.7,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81431,410,2026W27,2026-07-01,J000003414-0004,0004,LB853-A24414-002-KIT,25,25,2026-07-24,2026-07-16,Line 02,4,0.594600,3.72,2027-01-12 17:06:00,2027-01-13 09:49:00,1,172.5,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81338,410,2026W27,2026-07-01,J000003414-0005,0005,LB853-A35247-400-KIT,25,25,2026-07-24,2026-07-16,Line 01,4,0.323600,2.02,2029-04-05 09:52:00,2029-04-05 11:53:00,1,985.6,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81432,410,2026W27,2026-07-01,J000003422-0000,0000,853-267004-301-PLS,25,25,2026-07-24,2026-08-15,Line 02,4,0.148000,0.92,2027-01-13 09:49:00,2027-01-13 10:44:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,25,未记录,36.87,921.75,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81342,410,2026W27,2026-07-01,J000003432-0000,0000,853-267004-301-PLS,25,25,2026-07-24,2026-11-24,Line 01,4,0.148000,0.92,2029-04-05 14:20:00,2029-04-05 15:15:00,1,985.8,风险,系统自动分配,普通工单,,待排产,0,25,未记录,36.87,921.75,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81639,410,2026W27,2026-07-01,PA00001009-0000,0000,03-436786-02-TEX,10,10,2026-07-24,2026-07-16,Line 05,4,0.252800,0.63,2027-01-11 09:56:00,2027-01-11 10:34:00,1,170.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81428,410,2026W27,2026-07-01,PA00001014-0000,0000,03-388276-04-TEX,10,10,2026-07-24,2026-07-15,Line 02,4,0.039200,0.10,2027-01-12 16:13:00,2027-01-12 16:19:00,1,171.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81793,410,2026W27,2026-07-01,PA00001022-0000,0000,853-334084-001-TEX,10,10,2026-07-24,2026-07-16,Line 07,3,0.177600,0.59,2026-08-04 18:23:00,2026-08-04 18:58:00,1,10.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,77.54,775.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81430,410,2026W27,2026-07-01,PA00001023-0000,0000,853-334086-011-TEX,10,10,2026-07-24,2026-07-17,Line 02,4,0.207200,0.52,2027-01-12 16:35:00,2027-01-12 17:06:00,1,171.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,79.26,792.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81499,410,2026W27,2026-07-01,PA00001038-0000,0000,03-388135-07-TEX,10,10,2026-07-24,2026-07-10,Line 03,4,0.039200,0.10,2027-01-12 12:40:00,2027-01-12 12:46:00,1,171.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81500,410,2026W27,2026-07-01,PA00001039-0000,0000,03-388135-08-TEX,10,10,2026-07-24,2026-07-10,Line 03,4,0.039200,0.10,2027-01-12 12:46:00,2027-01-12 12:52:00,1,171.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81504,410,2026W27,2026-07-01,PA00001040-0000,0000,03-393876-03-TEX,10,10,2026-07-24,2026-08-15,Line 03,4,0.039200,0.10,2027-01-12 14:33:00,2027-01-12 14:39:00,1,171.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81503,410,2026W27,2026-07-01,PA00001041-0000,0000,03-393876-04-TEX,10,10,2026-07-24,2026-08-15,Line 03,4,0.039200,0.10,2027-01-12 14:27:00,2027-01-12 14:33:00,1,171.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81579,410,2026W27,2026-07-01,PA00001042-0000,0000,03-407446-01-TEX,10,10,2026-07-24,2026-11-06,Line 04,4,0.039200,0.10,2026-11-06 09:00:00,2026-11-06 09:06:00,1,104.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81341,410,2026W27,2026-07-01,PA00001043-0000,0000,03-407446-02-TEX,10,10,2026-07-24,2026-10-09,Line 01,4,0.039200,0.10,2029-04-05 14:14:00,2029-04-05 14:20:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81433,410,2026W27,2026-07-01,PA00001045-0000,0000,03-432029-01-TEX,10,10,2026-07-24,2026-10-09,Line 02,4,0.039200,0.10,2027-01-13 10:44:00,2027-01-13 10:50:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81348,410,2026W27,2026-07-01,J000002014-0000,0000,853-120965-001-PLS,15,15,2026-07-27,2027-03-15,Line 01,4,0.776000,2.91,2029-04-10 11:53:00,2029-04-10 14:48:00,1,987.7,风险,系统自动分配,普通工单,,待排产,0,15,未记录,150.84,2262.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81506,410,2026W27,2026-07-01,J000002767-0000,0000,LB853-324074-101,150,150,2026-07-27,2026-06-30,Line 03,4,0.119472,4.48,2027-01-12 15:34:00,2027-01-13 09:03:00,1,169.5,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,150,打印成功,48.39,7258.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81708,410,2026W27,2026-07-01,J000003399-0000,0000,LB853-326825-001,80,80,2026-07-27,2026-06-30,Line 06,4,0.060500,1.21,2026-08-04 13:53:00,2026-08-04 15:06:00,1,7.8,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,80,打印成功,17.67,1413.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81347,410,2026W27,2026-07-01,J000003402-0000,0000,LB853-300845-005,100,100,2026-07-27,2026-08-31,Line 01,4,0.140900,3.52,2029-04-09 19:22:00,2029-04-10 11:53:00,1,987.6,风险,系统自动分配,普通工单,,待排产,0,100,未记录,213.05,21305.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81266,410,2026W27,2026-07-01,J000003405-0000,0000,LB853-A22993-015,25,25,2026-07-27,2026-07-16,Assembly-1,2,0.627900,7.85,2029-04-09 17:53:00,2029-04-10 14:44:00,1,987.7,风险,固定线体,主工单,,待排产,0,25,未记录,223.52,5588.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81507,410,2026W27,2026-07-01,J000003405-0001,0001,LB684-337958-042-KIT,25,25,2026-07-27,2026-07-16,Line 03,4,0.162900,1.02,2027-01-13 09:03:00,2027-01-13 10:04:00,1,169.5,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81343,410,2026W27,2026-07-01,J000003405-0002,0002,LB684-337958-043-KIT,25,25,2026-07-27,2026-07-16,Line 01,4,0.162900,1.02,2029-04-07 13:09:00,2029-04-07 14:10:00,1,984.7,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81797,410,2026W27,2026-07-01,J000003405-0003,0003,LB853-A24407-002-KIT,25,25,2026-07-27,2026-07-16,Line 07,3,0.359900,3.00,2026-08-05 09:19:00,2026-08-05 12:19:00,1,8.6,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81344,410,2026W27,2026-07-01,J000003405-0004,0004,LB853-A24414-002-KIT,25,25,2026-07-27,2026-07-16,Line 01,4,0.594600,3.72,2029-04-07 14:10:00,2029-04-07 17:53:00,1,984.9,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81509,410,2026W27,2026-07-01,J000003405-0005,0005,LB853-A35247-400-KIT,25,25,2026-07-27,2026-07-16,Line 03,4,0.323600,2.02,2027-01-13 10:15:00,2027-01-13 12:16:00,1,169.6,风险,系统自动分配,子工单,,待排产,0,25,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81709,410,2026W27,2026-07-01,J000003420-0000,0000,853-107227-001-TEX,10,10,2026-07-27,2026-07-20,Line 06,4,0.028000,0.07,2026-08-04 15:06:00,2026-08-04 15:10:00,1,7.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,2.34,23.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81796,410,2026W27,2026-07-01,J000003426-0000,0000,853-107227-001-TEX,10,10,2026-07-27,2026-07-20,Line 07,3,0.028000,0.09,2026-08-05 09:14:00,2026-08-05 09:19:00,1,8.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,2.34,23.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81641,410,2026W27,2026-07-01,J000003430-0000,0000,LB853-A26005-001,10,10,2026-07-27,2026-07-13,Line 05,4,0.009800,0.02,2027-01-11 11:12:00,2027-01-11 11:13:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,1.99,19.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81642,410,2026W27,2026-07-01,J000003434-0000,0000,LB853-A26005-015,10,10,2026-07-27,2026-07-13,Line 05,4,0.023806,0.06,2027-01-11 11:13:00,2027-01-11 11:17:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,3.86,38.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81346,410,2026W27,2026-07-01,J000003435-0000,0000,LB853-A16754-011,10,10,2026-07-27,2026-07-30,Line 01,4,0.092850,0.23,2029-04-09 19:08:00,2029-04-09 19:22:00,1,986.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,106.74,1067.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81508,410,2026W27,2026-07-01,J000003436-0000,0000,853-107227-001-TEX,25,25,2026-07-27,2026-07-20,Line 03,4,0.028000,0.18,2027-01-13 10:04:00,2027-01-13 10:15:00,1,169.6,风险,系统自动分配,普通工单,,待排产,0,25,未记录,1.90,47.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81349,410,2026W27,2026-07-01,J000003442-0000,0000,LB853-A18310-003,100,100,2026-07-27,2026-07-20,Line 01,4,0.796000,19.90,2029-04-10 19:08:00,2029-04-12 17:02:00,1,989.8,风险,系统自动分配,主工单,,待排产,0,100,未记录,82.27,8227.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81510,410,2026W27,2026-07-01,J000003442-0001,0001,LB853-A18311-003-KIT,100,100,2026-07-27,2026-07-20,Line 03,4,0.833000,20.82,2027-01-13 12:16:00,2027-01-15 11:05:00,1,171.6,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81434,410,2026W27,2026-07-01,J000003442-0002,0002,LB853-A18313-003-KIT,100,100,2026-07-27,2026-07-20,Line 02,4,0.833000,20.82,2027-01-13 10:50:00,2027-01-15 09:39:00,1,171.5,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81798,410,2026W27,2026-07-01,J000003442-0003,0003,LB853-A18314-003-KIT,100,100,2026-07-27,2026-07-20,Line 07,3,0.490196,16.34,2026-08-05 12:19:00,2026-08-06 17:39:00,1,9.9,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81711,410,2026W27,2026-07-01,J000003442-0004,0004,LB853-A18316-003-KIT,100,100,2026-07-27,2026-07-20,Line 06,4,0.490196,12.25,2026-08-04 15:38:00,2026-08-05 16:53:00,1,8.8,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81580,410,2026W27,2026-07-01,J000003442-0005,0005,LB853-A18317-003-KIT,100,100,2026-07-27,2026-07-20,Line 04,4,0.490196,12.25,2026-11-06 09:06:00,2026-11-07 10:21:00,1,102.6,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81712,410,2026W27,2026-07-01,J000003442-0006,0006,LB853-A18318-003-KIT,100,100,2026-07-27,2026-07-20,Line 06,4,0.490196,12.25,2026-08-05 16:53:00,2026-08-06 18:08:00,1,9.9,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81581,410,2026W27,2026-07-01,J000003442-0007,0007,LB853-A18319-003-KIT,100,100,2026-07-27,2026-07-20,Line 04,4,0.490196,12.25,2026-11-07 10:21:00,2026-11-09 14:36:00,1,104.7,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81643,410,2026W27,2026-07-01,J000003442-0008,0008,LB853-A18320-003-KIT,100,100,2026-07-27,2026-07-20,Line 05,4,0.490196,12.25,2027-01-11 11:17:00,2027-01-12 12:32:00,1,168.6,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81345,410,2026W27,2026-07-01,J000003442-0009,0009,LB853-A18323-003-KIT,100,100,2026-07-27,2026-07-20,Line 01,4,0.490196,12.25,2029-04-07 17:53:00,2029-04-09 19:08:00,1,986.9,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81799,410,2026W27,2026-07-01,J000003442-0010,0010,LB853-A18324-003-KIT,100,100,2026-07-27,2026-07-20,Line 07,3,0.490196,16.34,2026-08-06 17:39:00,2026-08-08 11:59:00,1,11.6,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81644,410,2026W27,2026-07-01,J000003442-0011,0011,LB853-A29947-003-KIT,100,100,2026-07-27,2026-07-20,Line 05,4,0.490196,12.25,2027-01-12 12:32:00,2027-01-13 13:47:00,1,169.7,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81645,410,2026W27,2026-07-01,J000003442-0012,0012,LB853-A29949-003-KIT,100,100,2026-07-27,2026-07-20,Line 05,4,0.490196,12.25,2027-01-13 13:47:00,2027-01-14 15:02:00,1,170.8,风险,系统自动分配,子工单,,待排产,0,100,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81710,410,2026W27,2026-07-01,PA00001008-0000,0000,LB853-A28457-001,7,7,2026-07-27,2026-07-13,Line 06,4,0.260300,0.46,2026-08-04 15:10:00,2026-08-04 15:38:00,1,7.8,风险,系统自动分配,普通工单,,待排产,0,7,未记录,19.10,133.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81512,410,2026W27,2026-07-01,J000003486-0000,0000,853-188261-003-ICH,2,2,2026-07-28,2026-07-06,Line 03,4,0.096000,0.05,2027-01-15 11:07:00,2027-01-15 11:10:00,1,170.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.16,40.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81511,410,2026W27,2026-07-01,J000003507-0000,0000,853-188261-013-ICH,2,2,2026-07-28,2026-07-06,Line 03,4,0.089600,0.04,2027-01-15 11:05:00,2027-01-15 11:07:00,1,170.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81350,410,2026W27,2026-07-01,J000002927-0000,0000,03-407446-04-TEX,10,10,2026-07-29,2026-07-29,Line 01,4,0.039200,0.10,2029-04-10 14:48:00,2029-04-10 14:54:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,44.15,441.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81713,410,2026W27,2026-07-01,J000003487-0000,0000,853-188261-001-ICH,1,1,2026-07-29,2026-07-06,Line 06,4,0.096000,0.02,2026-08-06 18:08:00,2026-08-06 18:09:00,1,7.9,风险,系统自动分配,普通工单,,待排产,0,1,未记录,20.16,20.16,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81354,410,2026W27,2026-07-01,J000002813-0000,0000,03-396634-00-TEX,10,10,2026-07-30,2026-09-22,Line 01,4,0.118400,0.30,2029-04-11 11:29:00,2029-04-11 11:47:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,37.39,373.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81352,410,2026W27,2026-07-01,J000003321-0000,0000,0140-62692,5,5,2026-07-30,2026-08-28,Line 01,4,1.617900,2.02,2029-04-10 19:56:00,2029-04-11 10:57:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,5,未记录,219.40,1097.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81582,410,2026W27,2026-07-01,J000003460-0000,0000,0150-62943,14,14,2026-07-30,2026-06-30,Line 04,4,0.124100,0.43,2026-11-09 14:36:00,2026-11-09 15:02:00,1,101.8,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,14,打印成功,18.78,262.92,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81351,410,2026W27,2026-07-01,J000003466-0000,0000,0140-31126-ICH,13,13,2026-07-30,2026-07-31,Line 01,4,1.552178,5.04,2029-04-10 14:54:00,2029-04-10 19:56:00,1,985.0,风险,系统自动分配,普通工单,,待排产,0,13,未记录,767.22,9973.86,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81353,410,2026W27,2026-07-01,J000003469-0000,0000,0150-28766,42,42,2026-07-30,2026-09-07,Line 01,4,0.051765,0.54,2029-04-11 10:57:00,2029-04-11 11:29:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,42,未记录,65.10,2734.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81714,410,2026W27,2026-07-01,J000003474-0000,0000,853-188261-003-ICH,2,2,2026-07-30,2026-07-06,Line 06,4,0.096000,0.05,2026-08-06 18:09:00,2026-08-06 18:12:00,1,6.9,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.16,40.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81514,410,2026W27,2026-07-01,J000003475-0000,0000,853-188261-013-ICH,2,2,2026-07-30,2026-07-06,Line 03,4,0.089600,0.04,2027-01-15 11:13:00,2027-01-15 11:15:00,1,168.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81583,410,2026W27,2026-07-01,J000003478-0000,0000,0140-07561,25,25,2026-07-30,2026-06-30,Line 04,4,1.611800,10.07,2026-11-09 15:02:00,2026-11-10 14:06:00,1,102.7,风险,系统自动分配,普通工单,,待排产,0,25,打印成功,115.42,2885.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81814,410,2026W27,2026-07-01,J000003497-0000,0000,0150-41627,10,10,2026-07-30,2026-07-10,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,10,未记录,16.42,164.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81516,410,2026W27,2026-07-01,J000003500-0000,0000,853-188261-003-ICH,4,4,2026-07-30,2026-07-23,Line 03,4,0.096000,0.10,2027-01-15 11:21:00,2027-01-15 11:27:00,1,168.6,风险,系统自动分配,普通工单,,待排产,0,4,未记录,20.16,80.64,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81513,410,2026W27,2026-07-01,J000003502-0000,0000,853-188261-002-ICH,2,2,2026-07-30,2026-07-06,Line 03,4,0.096000,0.05,2027-01-15 11:10:00,2027-01-15 11:13:00,1,168.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.16,40.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81515,410,2026W27,2026-07-01,J000003505-0000,0000,853-188261-001-ICH,4,4,2026-07-30,2026-07-06,Line 03,4,0.096000,0.10,2027-01-15 11:15:00,2027-01-15 11:21:00,1,168.6,风险,系统自动分配,普通工单,,待排产,0,4,未记录,20.16,80.64,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81368,410,2026W27,2026-07-01,J000002801-0000,0000,03-382157-10-TEX,10,10,2026-07-31,2026-10-05,Line 01,4,0.130400,0.33,2029-04-12 13:19:00,2029-04-12 13:39:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,35.43,354.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81588,410,2026W27,2026-07-01,J000002804-0000,0000,03-382157-05-TEX,10,10,2026-07-31,2026-07-13,Line 04,4,0.132800,0.33,2026-11-10 15:26:00,2026-11-10 15:46:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,41.02,410.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81589,410,2026W27,2026-07-01,J000002805-0000,0000,03-382157-06-TEX,10,10,2026-07-31,2026-07-13,Line 04,4,0.132800,0.33,2026-11-10 15:46:00,2026-11-10 16:06:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.25,382.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81718,410,2026W27,2026-07-01,J000002824-0000,0000,03-426503-01-TEX,10,10,2026-07-31,2026-07-13,Line 06,4,0.116800,0.29,2026-08-07 09:53:00,2026-08-07 10:10:00,1,6.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,36.72,367.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81435,410,2026W27,2026-07-01,J000002827-0000,0000,03-387274-07-TEX,10,10,2026-07-31,2026-07-10,Line 02,4,0.377600,0.94,2027-01-15 09:39:00,2027-01-15 10:35:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,88.55,885.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81367,410,2026W27,2026-07-01,J000002899-0000,0000,03-393876-03-TEX,10,10,2026-07-31,2026-09-15,Line 01,4,0.039200,0.10,2029-04-12 13:13:00,2029-04-12 13:19:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81441,410,2026W27,2026-07-01,J000002900-0000,0000,03-393876-04-TEX,10,10,2026-07-31,2026-09-15,Line 02,4,0.039200,0.10,2027-01-15 11:59:00,2027-01-15 12:05:00,1,167.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81524,410,2026W27,2026-07-01,J000002901-0000,0000,03-407446-01-TEX,10,10,2026-07-31,2026-11-06,Line 03,4,0.039200,0.10,2027-01-15 14:37:00,2027-01-15 14:43:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81373,410,2026W27,2026-07-01,J000002902-0000,0000,03-407446-02-TEX,10,10,2026-07-31,2027-03-02,Line 01,4,0.039200,0.10,2029-04-12 14:07:00,2029-04-12 14:13:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,38.26,382.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81584,410,2026W27,2026-07-01,J000002904-0000,0000,03-412342-09-TEX,10,10,2026-07-31,2026-06-30,Line 04,4,0.243200,0.61,2026-11-10 14:06:00,2026-11-10 14:43:00,1,101.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,未记录,95.51,955.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81594,410,2026W27,2026-07-01,J000002906-0000,0000,03-413300-03-TEX,10,10,2026-07-31,2026-08-15,Line 04,4,0.039200,0.10,2026-11-10 16:40:00,2026-11-10 16:46:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81652,410,2026W27,2026-07-01,J000002907-0000,0000,03-436786-01-TEX,10,10,2026-07-31,2026-08-15,Line 05,4,0.252800,0.63,2027-01-14 16:19:00,2027-01-14 16:57:00,1,166.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81806,410,2026W27,2026-07-01,J000002909-0000,0000,03-436786-03-TEX,10,10,2026-07-31,2026-11-19,Line 07,3,0.252800,0.84,2026-11-19 09:00:00,2026-11-19 09:50:00,1,110.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81444,410,2026W27,2026-07-01,J000002910-0000,0000,03-436786-04-TEX,10,10,2026-07-31,2026-11-19,Line 02,4,0.252800,0.63,2027-01-15 12:23:00,2027-01-15 13:01:00,1,167.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81361,410,2026W27,2026-07-01,J000002913-0000,0000,853-334086-003-TEX,10,10,2026-07-31,2026-08-03,Line 01,4,0.207200,0.52,2029-04-11 16:18:00,2029-04-11 16:49:00,1,984.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,78.65,786.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81723,410,2026W27,2026-07-01,J000002924-0000,0000,03-388276-04-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.039200,0.10,2026-08-15 09:50:00,2026-08-15 09:56:00,1,14.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81725,410,2026W27,2026-07-01,J000002925-0000,0000,03-388276-07-TEX,10,10,2026-07-31,2026-08-15,Line 06,4,0.039200,0.10,2026-08-15 10:13:00,2026-08-15 10:19:00,1,14.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81593,410,2026W27,2026-07-01,J000002932-0000,0000,853-B39972-005-TEX,2,2,2026-07-31,2026-08-15,Line 04,4,0.156000,0.08,2026-11-10 16:35:00,2026-11-10 16:40:00,1,101.8,风险,系统自动分配,普通工单,,待排产,0,2,未记录,113.72,227.44,,,2026-07-01 13:22:59,2026-07-01 13:22:59
